timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1434,-1695,518,2261,-3178,-638,9073,1610,1406
1434,-5584,47,2625,-2319,-106,7224,1863,3650
1434,-7035,-95,3063,-1061,369,4028,1210,4006
1434,1013,-1887,2436,-1558,943,9917,3085,-96
1434,-3008,-1712,2881,-510,857,5847,5291,764
1434,-104,361,3391,-1015,-550,3194,-9989,-532
1482,582,448,4962,871,1024,-1835,1719,-3788
1482,-493,3564,6377,3682,-625,-15274,328,-1821
1482,-6010,2290,6297,1967,-1458,-7557,2563,3516
1482,-6659,1702,6339,1918,-1266,-6914,2256,6601
1482,-4688,-1368,4105,-739,376,6745,-866,-478
1482,-1933,-1099,3942,-746,363,5603,-1314,662
1482,-1188,-623,4027,-153,186,3098,-1799,1680
1482,-3416,-829,4009,-1001,59,6071,189,85
1482,-1406,-718,3811,-410,151,5191,371,-878
1482,2181,-722,3934,-2065,-516,9894,1081,-2566
1531,-1771,1241,6298,1674,-1078,-3969,-655,-684
1531,-1091,-748,4595,-1022,-61,6203,488,-1758
1531,1763,293,5375,439,480,3535,618,-5169
1531,3908,664,5146,336,-238,2218,741,-6101
1531,-3341,3317,7434,2156,-2090,-10329,-2058,2413
1531,-2781,3096,6896,1606,-1989,-9183,-1506,502
1531,-1179,3476,6852,2102,-2204,-10935,-1364,-2991
1531,6041,-557,4925,-843,213,7786,-496,-3530
1531,6456,153,4601,-925,-123,5363,-139,-4829
1531,-4843,-1031,5183,-152,506,6921,-3725,2559
1579,-1,2525,6905,1497,-1331,-5445,-3056,-5681
1579,966,4364,7798,2905,-2563,-13876,-11554,-2498
1579,-1255,-3713,4784,-3328,1147,17279,2767,-3811
1579,2010,-2949,4883,-2566,997,14502,2758,-3973
1579,-3320,-612,5593,-744,-254,7525,1510,1849
1579,-1237,-585,5808,-449,-99,5561,1436,1831
1579,-2111,-169,6131,346,-61,2210,712,2917
1579,65,3218,7898,2504,-1911,-10700,-359,-2799
1579,-1403,2618,7901,2797,-1308,-10625,-409,-1123
1579,-150,-1193,6663,-281,828,4986,211,-1217
1627,-1479,1991,8073,2628,-876,-4056,-4989,673
1627,-1408,2227,8029,2504,-1459,-6476,-4346,1632
1627,1800,-1251,6703,1629,727,3701,1175,-80
1627,2176,-895,6433,1996,870,3627,1720,-653
1627,577,-1962,6101,-3654,599,13986,4457,3374
1627,2674,-1092,5778,-3111,-11,11430,4008,3379
1627,2028,-76,7288,-901,456,5935,741,-5201
1627,1472,-59,7067,-623,720,5954,1301,-3362
1627,-3171,-66,7303,87,376,2732,1458,-1349
1627,-4763,2763,10253,3620,-371,-9577,391,267
1675,1525,2291,9461,1537,-2082,-6580,-991,569
1675,2834,1714,8471,1652,-1341,-3163,-659,952
1675,-4745,-1824,7861,-1685,833,9339,8938,-1570
1675,-2310,-1462,7896,-442,982,6994,7929,-2300
1675,-7667,-458,7613,-2369,-424,11438,-7625,4192
1675,-6462,-478,7505,-2127,-558,8777,-5690,5879
1675,-5851,-2541,9117,-1237,1388,10108,1851,-4623
1675,-2782,-1931,8717,-1549,801,8807,1705,-2509
1675,-1460,-795,7894,-1628,-498,6807,1710,-2204
1675,6059,206,8743,149,198,3983,834,-8021
1724,-1640,4082,10370,3235,-2575,-10076,7662,-1689
1724,-723,102,7935,-838,-797,1354,11666,-2245
1724,-695,1431,11426,2232,-1135,-4713,2727,-5079
1724,570,1337,11310,3598,-356,-6720,1008,-4661
1724,-290,-689,9067,1840,605,2085,4381,-9810
1724,-4251,-928,8734,652,-433,1459,626,-5862
1724,-94,219,8646,-1759,-794,7474,1151,-4848
1724,-769,75,8342,-1089,-669,6324,350,-3191
1724,-847,136,8113,-415,-689,4657,-201,-2127
1724,-1306,-1534,8901,-1610,19,10512,-260,-377
1773,205,452,9256,-1813,-2715,3398,-1586,-4496
1773,1829,-1160,8036,-2123,-903,9828,-1053,-7161
1773,-11196,-1618,10441,277,76,4828,-3491,-2693
1773,-10003,-1445,10487,1553,446,2306,-1724,10
1773,73,2246,11318,-481,-3080,3612,9511,-3393
1773,3617,2816,11165,964,-3116,-353,7405,-4128
1773,-2660,-234,9371,-172,-1406,5685,2531,-2409
1773,-4758,-859,9315,962,-171,4191,-831,-448
1773,-3854,-1194,9503,1024,32,2876,-1814,-67
1773,795,201,9521,-1690,-2019,890,-3017,2383
1822,1236,3927,12746,5680,-4647,-18955,-3179,-549
1822,2179,2711,11935,4323,-4084,-14899,-2995,-926
1822,-7742,-2647,8881,-3573,-3039,10094,-10543,-4084
1822,-7098,-2298,8460,-3381,-3112,9119,-6790,-195
1822,7319,636,9265,-843,-2647,6000,2711,-12219
1822,5913,847,9025,-444,-2675,4072,2390,-10101
1822,-4540,384,11880,1420,-3778,-6372,-6361,816
1822,-6138,516,11621,1604,-3472,-7564,-4076,1124
1822,-3564,-463,10362,323,-974,6373,-3510,-813
1822,-3840,-680,9895,16,-1302,6670,-2103,1391
